"Cycle","Well","RFU","Dilu","Repli","probe","sp","Neg"
14,"D10",6.21838938792098,4,10,"Fex","Fex",FALSE
14,"D11",5.85777741852598,4,11,"Fex","Fex",FALSE
14,"D12",-2.00559681817685,4,12,"Fex","Fex",FALSE
14,"E1",-5.3401793178673,5,1,"CbeA","Cbe",FALSE
14,"E2",-1.05931831820089,5,2,"CbeA","Cbe",FALSE
14,"E3",6.33796829582752,5,3,"CbeA","Cbe",FALSE
14,"E4",15.8642029599969,5,4,"CbeB","Cbe",FALSE
14,"E5",4.28977954035599,5,5,"CbeB","Cbe",FALSE
14,"E6",2.8503328964016,5,6,"CbeB","Cbe",FALSE
14,"E7",1.29000972786253,5,7,"Cbp","Fex",FALSE
14,"E8",2.06791661257785,5,8,"Cbp","Fex",FALSE
14,"E9",-0.104318893887466,5,9,"Cbp","Fex",FALSE
14,"E10",0.593919928233845,5,10,"Fex","Fex",FALSE
14,"E11",-2.97243483137026,5,11,"Fex","Fex",FALSE
14,"E12",-0.693267586118054,5,12,"Fex","Fex",FALSE
15,"A1",-15.4760111138767,1,1,"CbeA","Cbe",FALSE
15,"A2",-11.4918371760759,1,2,"CbeA","Cbe",FALSE
15,"A3",-15.4036594567033,1,3,"CbeA","Cbe",FALSE
15,"A4",3.09925778572961,1,4,"CbeB","Cbe",FALSE
15,"A5",-7.60390979937529,1,5,"CbeB","Cbe",FALSE
15,"A6",3.91729642738937,1,6,"CbeB","Cbe",FALSE
15,"A7",3.4592363670381,1,7,"Cbp","Fex",FALSE
15,"A8",0.533902944041984,1,8,"Cbp","Fex",FALSE
15,"A9",-3.05269013835414,1,9,"Cbp","Fex",FALSE
15,"A10",-1.95863987020584,1,10,"Fex","Fex",FALSE
15,"A11",-4.43405008556238,1,11,"Fex","Fex",FALSE
15,"A12",7.74483960017005,1,12,"Fex","Fex",FALSE
15,"B1",-6.84420917721582,2,1,"CbeA","Cbe",FALSE
15,"B2",-13.695828953495,2,2,"CbeA","Cbe",FALSE
15,"B3",-10.0472451962241,2,3,"CbeA","Cbe",FALSE
15,"B4",2.22003919409599,2,4,"CbeB","Cbe",FALSE
15,"B5",-3.75284884211487,2,5,"CbeB","Cbe",FALSE
15,"B6",-7.64051998692503,2,6,"CbeB","Cbe",FALSE
15,"B7",-0.192994625464053,2,7,"Cbp","Fex",FALSE
15,"B8",-3.6255960510739,2,8,"Cbp","Fex",FALSE
15,"B9",1.2358029109655,2,9,"Cbp","Fex",FALSE
15,"B10",-3.57975176187483,2,10,"Fex","Fex",FALSE
15,"B11",-0.998583884299478,2,11,"Fex","Fex",FALSE
15,"B12",2.08757175890332,2,12,"Fex","Fex",FALSE
15,"C1",-2.10881404419797,3,1,"CbeA","Cbe",FALSE
15,"C2",-10.4057966552655,3,2,"CbeA","Cbe",FALSE
15,"C3",9.75001073017665,3,3,"CbeA","Cbe",FALSE
15,"C4",-1.76991076364538,3,4,"CbeB","Cbe",FALSE
15,"C5",-10.8583131155774,3,5,"CbeB","Cbe",FALSE
15,"C6",-3.29600780329383,3,6,"CbeB","Cbe",FALSE
15,"C7",-1.06872565046524,3,7,"Cbp","Fex",FALSE
15,"C8",4.0490624646618,3,8,"Cbp","Fex",FALSE
15,"C9",-2.53394142711659,3,9,"Cbp","Fex",FALSE
15,"C10",1.15919092700187,3,10,"Fex","Fex",FALSE
15,"C11",1.41822449211668,3,11,"Fex","Fex",FALSE
15,"C12",-5.02844133187227,3,12,"Fex","Fex",FALSE
15,"D1",-3.06151764398328,4,1,"CbeA","Cbe",FALSE
15,"D2",-1.8362151782394,4,2,"CbeA","Cbe",FALSE
15,"D3",4.02628931519484,4,3,"CbeA","Cbe",FALSE
15,"D4",-3.38696749953851,4,4,"CbeB","Cbe",FALSE
15,"D5",7.05974893002531,4,5,"CbeB","Cbe",FALSE
15,"D6",-0.274544980568862,4,6,"CbeB","Cbe",FALSE
15,"D7",0.475645036911828,4,7,"Cbp","Fex",FALSE
15,"D8",4.04690545717085,4,8,"Cbp","Fex",FALSE
15,"D9",6.96342292167219,4,9,"Cbp","Fex",FALSE
15,"D10",1.42246315736611,4,10,"Fex","Fex",FALSE
15,"D11",1.20758010191639,4,11,"Fex","Fex",FALSE
15,"D12",-3.46537825897667,4,12,"Fex","Fex",FALSE
15,"E1",-4.0677426705106,5,1,"CbeA","Cbe",FALSE
15,"E2",6.38354416273796,5,2,"CbeA","Cbe",FALSE
15,"E3",9.4100947939296,5,3,"CbeA","Cbe",FALSE
15,"E4",5.02537853128615,5,4,"CbeB","Cbe",FALSE
15,"E5",0.415789198968923,5,5,"CbeB","Cbe",FALSE
15,"E6",-0.512868704726316,5,6,"CbeB","Cbe",FALSE
15,"E7",0.594610480208303,5,7,"Cbp","Fex",FALSE
15,"E8",7.70297044364906,5,8,"Cbp","Fex",FALSE
15,"E9",1.51767038579146,5,9,"Cbp","Fex",FALSE
15,"E10",0.472393514290161,5,10,"Fex","Fex",FALSE
15,"E11",1.77002488220205,5,11,"Fex","Fex",FALSE
15,"E12",1.64204668501498,5,12,"Fex","Fex",FALSE
16,"A1",-2.46488352249344,1,1,"CbeA","Cbe",FALSE
16,"A2",-13.2435671358317,1,2,"CbeA","Cbe",FALSE
16,"A3",-6.45700484697045,1,3,"CbeA","Cbe",FALSE
16,"A4",-4.72716231314371,1,4,"CbeB","Cbe",FALSE
16,"A5",-3.32526192044406,1,5,"CbeB","Cbe",FALSE
16,"A6",1.20705563850879,1,6,"CbeB","Cbe",FALSE
16,"A7",-1.5857321966887,1,7,"Cbp","Fex",FALSE
16,"A8",-3.10224966925762,1,8,"Cbp","Fex",FALSE
16,"A9",-9.02890872838043,1,9,"Cbp","Fex",FALSE
16,"A10",-2.18528658238301,1,10,"Fex","Fex",FALSE
16,"A11",-0.76075323769237,1,11,"Fex","Fex",FALSE
16,"A12",-2.26198318985826,1,12,"Fex","Fex",FALSE
16,"B1",0.181080761221892,2,1,"CbeA","Cbe",FALSE
16,"B2",-8.10668119185448,2,2,"CbeA","Cbe",FALSE
16,"B3",-11.0942942224156,2,3,"CbeA","Cbe",FALSE
16,"B4",-4.08458235959461,2,4,"CbeB","Cbe",FALSE
16,"B5",1.58589919746828,2,5,"CbeB","Cbe",FALSE
16,"B6",-2.04647136383574,2,6,"CbeB","Cbe",FALSE
16,"B7",-0.673065724314256,2,7,"Cbp","Fex",FALSE
16,"B8",-1.83933186028707,2,8,"Cbp","Fex",FALSE
16,"B9",-0.381116784372807,2,9,"Cbp","Fex",FALSE
16,"B10",-1.64853162689815,2,10,"Fex","Fex",FALSE
16,"B11",-1.98004184986712,2,11,"Fex","Fex",FALSE
16,"B12",-1.65402662308315,2,12,"Fex","Fex",FALSE
16,"C1",-6.94740662266668,3,1,"CbeA","Cbe",FALSE
16,"C2",5.61796693307224,3,2,"CbeA","Cbe",FALSE
16,"C3",-5.73236311189794,3,3,"CbeA","Cbe",FALSE
16,"C4",-7.35917876995245,3,4,"CbeB","Cbe",FALSE
16,"C5",-2.35979110964763,3,5,"CbeB","Cbe",FALSE
16,"C6",-4.2209522233552,3,6,"CbeB","Cbe",FALSE
16,"C7",-1.52159047586156,3,7,"Cbp","Fex",FALSE
16,"C8",-0.527797807485058,3,8,"Cbp","Fex",FALSE
16,"C9",-0.506036548563316,3,9,"Cbp","Fex",FALSE
16,"C10",-3.23547298837275,3,10,"Fex","Fex",FALSE
16,"C11",-2.30863196396695,3,11,"Fex","Fex",FALSE
16,"C12",0.595594827759669,3,12,"Fex","Fex",FALSE
16,"D1",-5.07974291934806,4,1,"CbeA","Cbe",FALSE
16,"D2",-8.72944128499694,4,2,"CbeA","Cbe",FALSE
16,"D3",3.18204710415284,4,3,"CbeA","Cbe",FALSE
16,"D4",-7.71792400448885,4,4,"CbeB","Cbe",FALSE
16,"D5",0.85870247503135,4,5,"CbeB","Cbe",FALSE
16,"D6",-3.72125550233341,4,6,"CbeB","Cbe",FALSE
16,"D7",0.583945291358759,4,7,"Cbp","Fex",FALSE
16,"D8",-3.06815282472917,4,8,"Cbp","Fex",FALSE
16,"D9",-0.393145772766729,4,9,"Cbp","Fex",FALSE
16,"D10",0.846747592849169,4,10,"Fex","Fex",FALSE
16,"D11",-3.87885383059347,4,11,"Fex","Fex",FALSE
16,"D12",-0.653655814623562,4,12,"Fex","Fex",FALSE
16,"E1",-0.857399354307745,5,1,"CbeA","Cbe",FALSE
16,"E2",-5.26444100405661,5,2,"CbeA","Cbe",FALSE
16,"E3",8.3865798724155,5,3,"CbeA","Cbe",FALSE
16,"E4",4.43151973380009,5,4,"CbeB","Cbe",FALSE
16,"E5",-9.20108765589612,5,5,"CbeB","Cbe",FALSE
16,"E6",-0.458476392253942,5,6,"CbeB","Cbe",FALSE
16,"E7",-2.65396981224831,5,7,"Cbp","Fex",FALSE
16,"E8",0.656142228687258,5,8,"Cbp","Fex",FALSE
16,"E9",5.45371660782757,5,9,"Cbp","Fex",FALSE
16,"E10",1.33081183886679,5,10,"Fex","Fex",FALSE
16,"E11",-2.19075342090946,5,11,"Fex","Fex",FALSE
16,"E12",2.98813458750283,5,12,"Fex","Fex",FALSE
17,"A1",-7.04428459789597,1,1,"CbeA","Cbe",FALSE
17,"A2",-9.30407751005714,1,2,"CbeA","Cbe",FALSE
17,"A3",-1.07484863242735,1,3,"CbeA","Cbe",FALSE
17,"A4",1.275644288894,1,4,"CbeB","Cbe",FALSE
17,"A5",-6.58074822211893,1,5,"CbeB","Cbe",FALSE
17,"A6",-4.56748972265723,1,6,"CbeB","Cbe",FALSE
17,"A7",-5.60976201421863,1,7,"Cbp","Fex",FALSE
17,"A8",-5.66544318444994,1,8,"Cbp","Fex",FALSE
17,"A9",0.14929522924831,1,9,"Cbp","Fex",FALSE
17,"A10",1.19574982272115,1,10,"Fex","Fex",FALSE
17,"A11",3.10166173094422,1,11,"Fex","Fex",FALSE
17,"A12",-3.19962327338726,1,12,"Fex","Fex",FALSE
17,"B1",-3.16400860563499,2,1,"CbeA","Cbe",FALSE
17,"B2",-8.42587216808261,2,2,"CbeA","Cbe",FALSE
17,"B3",-3.13753375504075,2,3,"CbeA","Cbe",FALSE
17,"B4",0.0654437118600981,2,4,"CbeB","Cbe",FALSE
17,"B5",-2.26551698041385,2,5,"CbeB","Cbe",FALSE
17,"B6",1.64007546502762,2,6,"CbeB","Cbe",FALSE
17,"B7",5.93359664823583,2,7,"Cbp","Fex",FALSE
17,"B8",-0.197705052827132,2,8,"Cbp","Fex",FALSE
17,"B9",2.93072172097709,2,9,"Cbp","Fex",FALSE
17,"B10",-1.28093152747169,2,10,"Fex","Fex",FALSE
17,"B11",-1.34640928742556,2,11,"Fex","Fex",FALSE
17,"B12",5.44294244964931,2,12,"Fex","Fex",FALSE
17,"C1",-9.03410130545763,3,1,"CbeA","Cbe",FALSE
17,"C2",6.96812499911448,3,2,"CbeA","Cbe",FALSE
17,"C3",-0.997244981181211,3,3,"CbeA","Cbe",FALSE
17,"C4",-3.23437240368548,3,4,"CbeB","Cbe",FALSE
17,"C5",2.26206946000184,3,5,"CbeB","Cbe",FALSE
17,"C6",-4.60400677173675,3,6,"CbeB","Cbe",FALSE
17,"C7",1.24746464579994,3,7,"Cbp","Fex",FALSE
17,"C8",-0.93528016692926,3,8,"Cbp","Fex",FALSE
17,"C9",-0.177434216747315,3,9,"Cbp","Fex",FALSE
17,"C10",-7.79565584892043,3,10,"Fex","Fex",FALSE
17,"C11",-1.85572546990988,3,11,"Fex","Fex",FALSE
17,"C12",1.60334575112392,3,12,"Fex","Fex",FALSE
17,"D1",-2.41988574004881,4,1,"CbeA","Cbe",FALSE
17,"D2",-5.14843922432101,4,2,"CbeA","Cbe",FALSE
17,"D3",-11.3656419370627,4,3,"CbeA","Cbe",FALSE
17,"D4",4.69725159397512,4,4,"CbeB","Cbe",FALSE
17,"D5",-2.04774106179229,4,5,"CbeB","Cbe",FALSE
17,"D6",0.240850526376562,4,6,"CbeB","Cbe",FALSE
17,"D7",2.45352631947662,4,7,"Cbp","Fex",FALSE
17,"D8",4.7831356004699,4,8,"Cbp","Fex",FALSE
17,"D9",6.19517294433035,4,9,"Cbp","Fex",FALSE
17,"D10",-0.781127335976635,4,10,"Fex","Fex",FALSE
17,"D11",0.267590984106391,4,11,"Fex","Fex",FALSE
17,"D12",-2.05130519855993,4,12,"Fex","Fex",FALSE
17,"E1",0.823562856256103,5,1,"CbeA","Cbe",FALSE
17,"E2",8.2658603473119,5,2,"CbeA","Cbe",FALSE
17,"E3",8.25864897134215,5,3,"CbeA","Cbe",FALSE
17,"E4",5.1406336980499,5,4,"CbeB","Cbe",FALSE
17,"E5",-21.3815275043389,5,5,"CbeB","Cbe",FALSE
17,"E6",0.962402121993364,5,6,"CbeB","Cbe",FALSE
17,"E7",1.11116256428068,5,7,"Cbp","Fex",FALSE
17,"E8",0.862138445188975,5,8,"Cbp","Fex",FALSE
17,"E9",7.51533628332618,5,9,"Cbp","Fex",FALSE
17,"E10",-0.538990488690615,5,10,"Fex","Fex",FALSE
17,"E11",1.86249968607717,5,11,"Fex","Fex",FALSE
17,"E12",-1.69045879693658,5,12,"Fex","Fex",FALSE
18,"A1",-1.2348394187984,1,1,"CbeA","Cbe",FALSE
18,"A2",2.57488433183426,1,2,"CbeA","Cbe",FALSE
18,"A3",-11.7208742839302,1,3,"CbeA","Cbe",FALSE
18,"A4",-2.44593908091065,1,4,"CbeB","Cbe",FALSE
18,"A5",5.6194197684481,1,5,"CbeB","Cbe",FALSE
18,"A6",-3.30871125543581,1,6,"CbeB","Cbe",FALSE
18,"A7",2.01668913845378,1,7,"Cbp","Fex",FALSE
18,"A8",1.44193726768071,1,8,"Cbp","Fex",FALSE
18,"A9",2.16630686444341,1,9,"Cbp","Fex",FALSE
18,"A10",-3.18912722523874,1,10,"Fex","Fex",FALSE
18,"A11",0.992437040273217,1,11,"Fex","Fex",FALSE
18,"A12",-3.03529802647518,1,12,"Fex","Fex",FALSE
18,"B1",0.40935935374182,2,1,"CbeA","Cbe",FALSE
18,"B2",-12.6749154300132,2,2,"CbeA","Cbe",FALSE
18,"B3",-9.1450210879957,2,3,"CbeA","Cbe",FALSE
18,"B4",0.637909018540995,2,4,"CbeB","Cbe",FALSE
18,"B5",-5.95058257765868,2,5,"CbeB","Cbe",FALSE
18,"B6",-6.6488694954769,2,6,"CbeB","Cbe",FALSE
18,"B7",-0.581696930159524,2,7,"Cbp","Fex",FALSE
18,"B8",-6.61367574926089,2,8,"Cbp","Fex",FALSE
18,"B9",-4.29422494818573,2,9,"Cbp","Fex",FALSE
18,"B10",-6.19769078494483,2,10,"Fex","Fex",FALSE
18,"B11",-5.11048914942785,2,11,"Fex","Fex",FALSE
18,"B12",-1.19654456121316,2,12,"Fex","Fex",FALSE
18,"C1",-8.70491874825711,3,1,"CbeA","Cbe",FALSE
18,"C2",-2.76089015555863,3,2,"CbeA","Cbe",FALSE
18,"C3",7.78094927249094,3,3,"CbeA","Cbe",FALSE
18,"C4",6.03759925567465,3,4,"CbeB","Cbe",FALSE
18,"C5",-7.1555261257563,3,5,"CbeB","Cbe",FALSE
18,"C6",-4.64440106523671,3,6,"CbeB","Cbe",FALSE
18,"C7",5.97450916437492,3,7,"Cbp","Fex",FALSE
18,"C8",1.53362188099345,3,8,"Cbp","Fex",FALSE
18,"C9",0.661476465523265,3,9,"Cbp","Fex",FALSE
18,"C10",0.899624877298265,3,10,"Fex","Fex",FALSE
18,"C11",-3.58322174675595,3,11,"Fex","Fex",FALSE
18,"C12",-1.28641993270503,3,12,"Fex","Fex",FALSE
18,"D1",-13.2152544376331,4,1,"CbeA","Cbe",FALSE
18,"D2",-2.07041635929545,4,2,"CbeA","Cbe",FALSE
18,"D3",1.07686634011588,4,3,"CbeA","Cbe",FALSE
18,"D4",-6.08650920514083,4,4,"CbeB","Cbe",FALSE
18,"D5",-7.11214481027218,4,5,"CbeB","Cbe",FALSE
18,"D6",-5.8536887982973,4,6,"CbeB","Cbe",FALSE
18,"D7",-0.659112663702672,4,7,"Cbp","Fex",FALSE
18,"D8",-0.653619785729461,4,8,"Cbp","Fex",FALSE
18,"D9",1.51638363296252,4,9,"Cbp","Fex",FALSE
18,"D10",-2.35836632817882,4,10,"Fex","Fex",FALSE
18,"D11",7.57154545585126,4,11,"Fex","Fex",FALSE
18,"D12",3.28346343232261,4,12,"Fex","Fex",FALSE
18,"E1",-6.08515852947949,5,1,"CbeA","Cbe",FALSE
18,"E2",4.99512410050374,5,2,"CbeA","Cbe",FALSE
18,"E3",8.4748134651154,5,3,"CbeA","Cbe",FALSE
18,"E4",13.2156924416213,5,4,"CbeB","Cbe",FALSE
18,"E5",-3.6631475742015,5,5,"CbeB","Cbe",FALSE
18,"E6",-1.98521269680168,5,6,"CbeB","Cbe",FALSE
18,"E7",-2.46102910402624,5,7,"Cbp","Fex",FALSE
18,"E8",2.95311184023058,5,8,"Cbp","Fex",FALSE
18,"E9",-5.23378739785767,5,9,"Cbp","Fex",FALSE
18,"E10",-3.35032570958538,5,10,"Fex","Fex",FALSE
18,"E11",2.82042028571595,5,11,"Fex","Fex",FALSE
18,"E12",2.040934369561,5,12,"Fex","Fex",FALSE
19,"A1",-5.3154745802467,1,1,"CbeA","Cbe",FALSE
19,"A2",-2.99001443844554,1,2,"CbeA","Cbe",FALSE
19,"A3",-5.17118736214525,1,3,"CbeA","Cbe",FALSE
19,"A4",-6.08332721707939,1,4,"CbeB","Cbe",FALSE
19,"A5",5.39609692673821,1,5,"CbeB","Cbe",FALSE
19,"A6",0.5579154872039,1,6,"CbeB","Cbe",FALSE
19,"A7",-3.75717137043648,1,7,"Cbp","Fex",FALSE
19,"A8",5.4137459194867,1,8,"Cbp","Fex",FALSE
19,"A9",3.02670558625641,1,9,"Cbp","Fex",FALSE
19,"A10",1.62811964910816,1,10,"Fex","Fex",FALSE
19,"A11",1.92674202159196,1,11,"Fex","Fex",FALSE
19,"A12",-0.722900864890107,1,12,"Fex","Fex",FALSE
19,"B1",-0.944575584187078,2,1,"CbeA","Cbe",FALSE
19,"B2",-1.47853355707412,2,2,"CbeA","Cbe",FALSE
19,"B3",-5.80416230280116,2,3,"CbeA","Cbe",FALSE
19,"B4",-6.48826915894006,2,4,"CbeB","Cbe",FALSE
19,"B5",-7.83233963616931,2,5,"CbeB","Cbe",FALSE
19,"B6",-0.221310877791439,2,6,"CbeB","Cbe",FALSE
19,"B7",-2.23983802714884,2,7,"Cbp","Fex",FALSE
19,"B8",-3.47233285843913,2,8,"Cbp","Fex",FALSE
19,"B9",1.87391357744582,2,9,"Cbp","Fex",FALSE
19,"B10",0.673401481454675,2,10,"Fex","Fex",FALSE
19,"B11",-8.7385910022158,2,11,"Fex","Fex",FALSE
19,"B12",-4.04215608415325,2,12,"Fex","Fex",FALSE
19,"C1",-11.7187998230975,3,1,"CbeA","Cbe",FALSE
19,"C2",0.663467713770842,3,2,"CbeA","Cbe",FALSE
19,"C3",-8.18001420518704,3,3,"CbeA","Cbe",FALSE
19,"C4",-5.01159425687547,3,4,"CbeB","Cbe",FALSE
19,"C5",6.74063752983238,3,5,"CbeB","Cbe",FALSE
19,"C6",-9.36393126514849,3,6,"CbeB","Cbe",FALSE
19,"C7",-3.72117656968703,3,7,"Cbp","Fex",FALSE
19,"C8",-1.1559198478185,3,8,"Cbp","Fex",FALSE
19,"C9",-0.613688763051869,3,9,"Cbp","Fex",FALSE
19,"C10",-3.42118887049946,3,10,"Fex","Fex",FALSE
19,"C11",-2.4107444284291,3,11,"Fex","Fex",FALSE
19,"C12",-2.32209332515777,3,12,"Fex","Fex",FALSE
19,"D1",-7.07332091176704,4,1,"CbeA","Cbe",FALSE
19,"D2",-2.57381960730709,4,2,"CbeA","Cbe",FALSE
19,"D3",4.01625882309691,4,3,"CbeA","Cbe",FALSE
19,"D4",-7.08231334405809,4,4,"CbeB","Cbe",FALSE
19,"D5",-0.0339964658505778,4,5,"CbeB","Cbe",FALSE
19,"D6",2.28905916061831,4,6,"CbeB","Cbe",FALSE
19,"D7",1.16845699975011,4,7,"Cbp","Fex",FALSE
19,"D8",-0.451860294630478,4,8,"Cbp","Fex",FALSE
19,"D9",1.34059219135952,4,9,"Cbp","Fex",FALSE
19,"D10",5.7052470485105,4,10,"Fex","Fex",FALSE
19,"D11",2.83840203592626,4,11,"Fex","Fex",FALSE
19,"D12",3.25070299962954,4,12,"Fex","Fex",FALSE
19,"E1",-7.03187559806247,5,1,"CbeA","Cbe",FALSE
19,"E2",-0.702693415089016,5,2,"CbeA","Cbe",FALSE
19,"E3",9.42062105913465,5,3,"CbeA","Cbe",FALSE
19,"E4",2.41949306594506,5,4,"CbeB","Cbe",FALSE
19,"E5",4.59456515082638,5,5,"CbeB","Cbe",FALSE
19,"E6",2.44633384714052,5,6,"CbeB","Cbe",FALSE
19,"E7",2.21150530961313,5,7,"Cbp","Fex",FALSE
19,"E8",1.92953692654191,5,8,"Cbp","Fex",FALSE
19,"E9",0.296474819146169,5,9,"Cbp","Fex",FALSE
19,"E10",-0.250059047883042,5,10,"Fex","Fex",FALSE
19,"E11",1.61147785923094,5,11,"Fex","Fex",FALSE
19,"E12",0.0520600991740139,5,12,"Fex","Fex",FALSE
20,"A1",-8.20829082555338,1,1,"CbeA","Cbe",FALSE
20,"A2",8.63883104438264,1,2,"CbeA","Cbe",FALSE
20,"A3",6.21298100398053,1,3,"CbeA","Cbe",FALSE
20,"A4",4.39989214570323,1,4,"CbeB","Cbe",FALSE
20,"A5",9.43526805269448,1,5,"CbeB","Cbe",FALSE
20,"A6",6.53762320280566,1,6,"CbeB","Cbe",FALSE
20,"A7",10.7894669603834,1,7,"Cbp","Fex",FALSE
20,"A8",6.69543614895156,1,8,"Cbp","Fex",FALSE
20,"A9",13.9958486003225,1,9,"Cbp","Fex",FALSE
20,"A10",-2.08945737753311,1,10,"Fex","Fex",FALSE
20,"A11",-1.40228433418815,1,11,"Fex","Fex",FALSE
20,"A12",-6.90379225654397,1,12,"Fex","Fex",FALSE
20,"B1",-8.47985387813242,2,1,"CbeA","Cbe",FALSE
20,"B2",-2.0066210567893,2,2,"CbeA","Cbe",FALSE
20,"B3",-4.0482983273132,2,3,"CbeA","Cbe",FALSE
20,"B4",-1.2041546363389,2,4,"CbeB","Cbe",FALSE
20,"B5",-1.41019803888412,2,5,"CbeB","Cbe",FALSE
20,"B6",2.05614743869228,2,6,"CbeB","Cbe",FALSE
20,"B7",4.67905133708473,2,7,"Cbp","Fex",FALSE
20,"B8",3.27378066563551,2,8,"Cbp","Fex",FALSE
20,"B9",2.0273738754031,2,9,"Cbp","Fex",FALSE
20,"B10",-4.65077297789412,2,10,"Fex","Fex",FALSE
20,"B11",-1.3417542246043,2,11,"Fex","Fex",FALSE
20,"B12",-6.11654588998408,2,12,"Fex","Fex",FALSE
20,"C1",-0.978070406070401,3,1,"CbeA","Cbe",FALSE
20,"C2",-1.8742378446359,3,2,"CbeA","Cbe",FALSE
20,"C3",-14.8669693123065,3,3,"CbeA","Cbe",FALSE
20,"C4",-9.82913698404627,3,4,"CbeB","Cbe",FALSE
20,"C5",5.12986933025968,3,5,"CbeB","Cbe",FALSE
20,"C6",-0.534994857901438,3,6,"CbeB","Cbe",FALSE
20,"C7",-3.52723124980821,3,7,"Cbp","Fex",FALSE
20,"C8",-3.47218701087104,3,8,"Cbp","Fex",FALSE
20,"C9",0.548368775706422,3,9,"Cbp","Fex",FALSE
20,"C10",-1.64658542688903,3,10,"Fex","Fex",FALSE
20,"C11",-1.13538934234475,3,11,"Fex","Fex",FALSE
20,"C12",0.019561001537113,3,12,"Fex","Fex",FALSE
20,"D1",-3.89348521028478,4,1,"CbeA","Cbe",FALSE
20,"D2",2.77624815767831,4,2,"CbeA","Cbe",FALSE
20,"D3",-3.62228579059047,4,3,"CbeA","Cbe",FALSE
20,"D4",-1.80689877891746,4,4,"CbeB","Cbe",FALSE
20,"D5",-1.24261605781885,4,5,"CbeB","Cbe",FALSE
20,"D6",-3.62864100373554,4,6,"CbeB","Cbe",FALSE
20,"D7",-2.48642480982608,4,7,"Cbp","Fex",FALSE
20,"D8",-0.490126305602644,4,8,"Cbp","Fex",FALSE
20,"D9",4.33233749647979,4,9,"Cbp","Fex",FALSE
20,"D10",-4.26063248368609,4,10,"Fex","Fex",FALSE
20,"D11",-2.26913775204321,4,11,"Fex","Fex",FALSE
20,"D12",0.945712207541874,4,12,"Fex","Fex",FALSE
20,"E1",-9.25044178938242,5,1,"CbeA","Cbe",FALSE
20,"E2",-2.80589749873343,5,2,"CbeA","Cbe",FALSE
20,"E3",-1.93154557310208,5,3,"CbeA","Cbe",FALSE
20,"E4",-3.18852498393608,5,4,"CbeB","Cbe",FALSE
20,"E5",-11.6719909141875,5,5,"CbeB","Cbe",FALSE
20,"E6",0.156248925642103,5,6,"CbeB","Cbe",FALSE
20,"E7",0.900122771528004,5,7,"Cbp","Fex",FALSE
20,"E8",-0.0433787608876628,5,8,"Cbp","Fex",FALSE
20,"E9",0.699421363669899,5,9,"Cbp","Fex",FALSE
20,"E10",-0.329664281215628,5,10,"Fex","Fex",FALSE
20,"E11",1.63244208216383,5,11,"Fex","Fex",FALSE
20,"E12",2.31353575285721,5,12,"Fex","Fex",FALSE
21,"A1",1.60458242730056,1,1,"CbeA","Cbe",FALSE
21,"A2",18.5174721388048,1,2,"CbeA","Cbe",FALSE
21,"A3",6.75927184323155,1,3,"CbeA","Cbe",FALSE
21,"A4",12.2359786302904,1,4,"CbeB","Cbe",FALSE
21,"A5",21.2496225798832,1,5,"CbeB","Cbe",FALSE
21,"A6",15.2384138930283,1,6,"CbeB","Cbe",FALSE
21,"A7",23.3246386147416,1,7,"Cbp","Fex",FALSE
21,"A8",27.2464788825914,1,8,"Cbp","Fex",FALSE
21,"A9",29.9887600106504,1,9,"Cbp","Fex",FALSE
21,"A10",7.1365034329001,1,10,"Fex","Fex",FALSE
21,"A11",11.1711187903975,1,11,"Fex","Fex",FALSE
21,"A12",4.0580529276167,1,12,"Fex","Fex",FALSE
21,"B1",6.40306872186557,2,1,"CbeA","Cbe",FALSE
21,"B2",10.4914790662087,2,2,"CbeA","Cbe",FALSE
21,"B3",1.03297106360878,2,3,"CbeA","Cbe",FALSE
21,"B4",-4.39210249523512,2,4,"CbeB","Cbe",FALSE
21,"B5",-0.551057802006653,2,5,"CbeB","Cbe",FALSE
21,"B6",4.30490116179135,2,6,"CbeB","Cbe",FALSE
21,"B7",2.04100123404078,2,7,"Cbp","Fex",FALSE
21,"B8",3.42427967350477,2,8,"Cbp","Fex",FALSE
21,"B9",6.44424652195266,2,9,"Cbp","Fex",FALSE
21,"B10",1.0727258236484,2,10,"Fex","Fex",FALSE
21,"B11",3.13731736475074,2,11,"Fex","Fex",FALSE
21,"B12",2.88651090412259,2,12,"Fex","Fex",FALSE
21,"C1",-2.22222959170358,3,1,"CbeA","Cbe",FALSE
21,"C2",1.89337741632153,3,2,"CbeA","Cbe",FALSE
21,"C3",0.509145972016086,3,3,"CbeA","Cbe",FALSE
21,"C4",7.36311189941171,3,4,"CbeB","Cbe",FALSE
21,"C5",-4.52745420310475,3,5,"CbeB","Cbe",FALSE
21,"C6",1.11253778736227,3,6,"CbeB","Cbe",FALSE
21,"C7",0.303864734591116,3,7,"Cbp","Fex",FALSE
21,"C8",4.73884074918715,3,8,"Cbp","Fex",FALSE
21,"C9",2.38819851750532,3,9,"Cbp","Fex",FALSE
21,"C10",-3.72670389305767,3,10,"Fex","Fex",FALSE
21,"C11",5.50680057236787,3,11,"Fex","Fex",FALSE
21,"C12",-5.19539279809214,3,12,"Fex","Fex",FALSE
21,"D1",-0.494658040261129,4,1,"CbeA","Cbe",FALSE
21,"D2",2.15691550895099,4,2,"CbeA","Cbe",FALSE
