;Cycle;A1;A2;A3;A4;A5;A6;A7;A8;A9;A10;A11;A12;B1;B2;B3;B4;B5;B6;B7;B8;B9;B10;B11;B12;C1;C2;C3;C4;C5;C6;C7;C8;C9;C10;C11;C12;D1;D2;D3;D4;D5;D6;D7;D8;D9;D10;D11;D12;E1;E2;E3;E4;E5;E6;E7;E8;E9;E10;E11;E12;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;G1;G2;G3;G4;G5;G6;G7;G8;G9;G10;G11;G12;H1;H2;H3;H4;H5;H6;H7;H8;H9;H10;H11;H12
;28;976,673472141426;988,59923466012;1056,42672823126;602,171518493427;646,374329013979;615,812502031013;1057,18186653754;1044,18815699798;1088,22774039687;707,843590096952;713,816653370201;639,96461133137;412,412187250985;448,498248991883;458,997998506366;267,300454511825;274,769763092793;285,806453962191;502,50335376639;481,119611095365;524,957091049981;312,13089071257;295,121313441242;268,568784760665;108,378974574106;88,3577367698863;104,928881814131;72,9788645560757;73,1227930983532;74,4300011678188;133,484142187589;128,734313963107;132,18551691998;75,9717214347565;64,7071084648378;68,1146910367161;4,18953324147697;13,1991381653652;7,17470044202128;8,61888059739249;9,32854444104487;6,82048239005144;20,0215899560935;24,5486770717162;26,6017478561262;12,5692364368706;7,2651196990646;6,23907171793053;2,99432443922342;-11,4870412377404;-1,84939562300042;8,55393440897114;-6,36846655432964;-11,0176214543071;-1,82775521360054;1,09125400614084;4,68536743949608;-2,18274497086622;1,6072434381831;-4,81819203850137;-10,4988899777927;-5,07263629697536;3,58925033050946;1,16733612997632;1,31210193421703;9,07560596024541;-0,897927763161078;2,06820854587068;8,79731553698275;0,983635882196722;0,186061694202181;3,78744352692092;3,26320230862939;5,20076063592751;9,03160604729965;105,166475234167;4,04241366373572;4,75126887993338;9,41500890095858;4,34158829777562;9,05597891005391;5,03680482319032;7,09474201961075;11,4187611303314;6,77919935267209;8,52068099533926;3,11776956725271;4,81236724254768;5,04222595002284;6,54593383049041;4,73812336228957;5,00287947819379;2,56060594511746;5,8689905768897;4,67787375660373;5,31987043972413
;29;1207,6847153124;1218,90261353551;1310,24316866414;718,523389808651;776,093734276711;741,688676756909;1288,90178316256;1268,96944654819;1324,45731532989;887,8849470602;899,800890164121;813,967428630005;639,910818446111;684,044967016951;676,333075669902;395,02131207792;410,065874239646;422,6457364254;725,181866965298;695,055712430385;753,293153808294;481,754000081867;465,06711760848;422,011252151975;205,683081840595;197,571871709041;207,763690174132;125,950098944279;140,315206708848;134,324946380503;248,357724339267;257,887173141752;249,006410710809;148,792115628761;136,381507548368;141,709805785198;31,8000239607791;36,6752317487553;29,0404673297171;25,0067153817399;35,6554481111707;29,0010896160666;49,9158129061743;48,3347889115498;55,12645087994;28,9600282712454;26,2837754819802;34,6580257037904;6,81019586418188;1,02243541637654;-16,8263185602254;-2,58604604857919;11,7269216293198;5,12845251728868;3,13615359867708;2,61130279105555;5,88255356657828;3,80371353074497;4,31767121003577;-0,512091528398742;-9,20130979655187;-6,09829579659799;5,89805049105598;-0,767777189562821;2,64502877205996;1,6955272889727;-1,73217028847557;0,816385593389896;6,55926027460009;-5,79442819953874;-6,16145345747373;3,13336935223151;4,70984607929449;3,46945084555091;5,35376364340482;103,541303773043;5,6356260199891;2,89561885209423;5,99549719372044;1,4216222056998;1,99822059831467;7,13390082288379;5,10922372072264;2,80525223955738;6,35142457928305;2,84505210261386;5,43987006810676;5,02768755074885;3,88657557509987;4,08308874328895;3,50515102703366;5,63035511398311;4,5698962613551;2,15608034037223;4,49848394517539;5,22909267257864
;30;1432,26638179221;1443,21770113836;1548,16376413383;826,993632055467;898,914239848028;855,292369853526;1510,16656759623;1484,15976784582;1548,65779297616;1063,87276819142;1075,81887058459;988,585688664252;869,569506394489;925,823594408689;914,476556613631;523,418656148501;540,536741650374;548,047995190932;961,856280731694;921,307409193426;991,634183412054;660,936941779808;640,257939430441;585,482701016988;365,149389288344;381,911668140035;385,912750347375;220,7509531456;239,542162969221;231,986557269996;439,650251543758;438,781728815763;442,622571520026;267,121621305132;249,082455292115;262,407017548207;63,4106137604249;75,8872865471703;80,6379297399362;42,6844599922642;53,4557222500616;55,9644220319469;103,287730881838;96,860422144181;109,174710921644;59,3365986892268;53,4514980523272;59,7510369754682;18,5889506164076;13,5614028744585;8,922298927464;8,48124352814375;5,4963735907686;16,2607159757972;16,4682302428382;19,8036980938582;15,2056103591585;5,6836000278272;1,80531556336791;6,96182723495167;-8,03932118753892;-5,61575198917672;2,30756859857502;4,82006653360713;12,228595052612;-0,15245655455692;4,28984516638184;0,783198643860487;0,757961654210703;4,83869969664192;-5,89276477400017;4,82283490639202;7,38648065092229;9,44914747811436;4,89681950023532;106,312603439784;5,43545953487637;6,06370017544532;2,21026579073578;4,58788909783925;4,93548624639379;8,29201491494996;4,23864455974899;2,95523773578088;8,17315190130103;2,52534374062816;4,32183652201547;4,13891539296992;4,45919574988602;5,6205585791372;5,09592632095746;3,29887773911332;2,63979179116041;2,66258027180356;7,27791262527808;2,85471826856019
;31;1641,80611817333;1650,26424332519;1772,91453228196;928,533322697009;1006,00795934225;957,866113913152;1715,25634452451;1683,41901419334;1756,35026009463;1232,22089822778;1250,80893383134;1150,43347717603;1094,99678959901;1165,16671600397;1150,75479166723;641,995124697826;659,512129221287;663,597946655563;1190,52681961582;1143,20552172211;1225,66021175324;845,05241557549;820,888041819306;755,411657380111;589,541683834189;610,391645736945;597,775137490611;355,331413051549;367,842444789178;368,829352906643;655,738900691505;676,015460063914;658,425901733542;436,224580562035;416,511808511676;426,903432658095;146,399428687832;170,519472597549;174,941642717017;103,392335247042;110,108415989674;113,660212289238;204,567520938811;186,676124428799;209,565666924043;113,608972826279;118,782356981763;115,72354666668;32,1058129332832;26,5908312642177;20,5603944913391;17,1514297266367;24,080999264731;23,1004692683182;35,907131694672;38,3096884616821;31,981816987005;6,04325303947007;9,18278218942487;13,037639238878;-7,80500718933854;-5,92458936633557;4,50076419672996;3,80183139315432;0,105845558097826;7,78630691788112;1,39172455307744;5,52321265391538;5,00134199513377;7,27175070124849;0,555047738946087;3,88608734431773;4,39350409401277;7,75830870310392;5,19925933942932;104,86393621579;3,38043233504231;0,820913878118063;6,82491060308712;5,71122011719444;3,63080219305539;0,477966953571013;2,78478815532662;7,17008918069996;3,26374259225622;5,45713733207549;4,87254256019878;2,92601890434707;1,51016965329291;5,94946233433711;1,07913086315921;3,0093592232206;1,81420143104833;7,57809926584241;7,32707621858117;3,26361195043228
;32;1836,11979321159;1840,97646473834;1976,88441548344;1021,24562238855;1103,39561670275;1051,99854426717;1906,85039952034;1870,2238764222;1948,51774523339;1393,01321269926;1414,8278643341;1303,30487631944;1313,01739140113;1398,1667886667;1377,24307912695;749,920281875042;770,671334549166;772,026371859134;1405,69741971002;1354,62690546321;1449,12564402751;1030,12984572937;998,141347969026;927,750842643308;820,283504809472;852,338684524436;831,286268228814;478,701229275469;494,134408336219;498,439245952809;892,395935334126;917,660535788393;893,067815819416;615,192877097843;593,184463458691;604,711106834549;273,543405659547;321,896132116804;321,124788905426;171,802987365061;204,069359006268;203,245244736757;357,433640064673;331,632287762805;376,68568900743;218,664570681944;221,45272963004;218,800823088922;81,943163567129;53,6789998459617;42,7653828969687;52,1257586812235;54,8270043153034;52,4491551792789;86,0892381398044;76,0015432330679;74,7588035835242;29,1096839656984;20,1766654262483;24,8563384069503;-3,90298335544594;2,83374990279026;4,7240557042569;-2,26170305244614;5,85512114867106;8,37646103252337;10,3731148327392;3,20796570206312;1,2940282190043;1,05334443492484;-0,833278996156878;4,54407057055232;3,88067708902281;5,17105975914183;1,10464853516532;111,012772617211;4,97308618783518;6,38512156588968;-1,38936864557127;2,41551768240925;6,17091172813298;4,31432014715438;4,24829498195868;2,71394307852825;2,58529157928751;8,44193392261377;4,45282963346381;3,84008147600753;-0,729544418602472;2,43357250112103;4,35867452442335;6,10739183354235;3,56279820188865;3,01927110906081;0,320978849976655;9,39414274612409
;33;2013,77977333412;2013,62467216703;2175,61261242023;1108,73659413515;1194,18989315411;1137,47023282037;2085,46237728157;2037,85027748749;2125,71997814263;1543,00903093244;1573,06693846515;1458,62873626081;1517,41369123204;1612,85924353679;1585,33760888927;842,460399410375;865,097058622977;875,668402994875;1604,72204555001;1553,34091491518;1657,2123832182;1203,19455937641;1168,24192994902;1093,63196049491;1053,39783247876;1106,7323809293;1068,6876969863;595,606304031617;614,266947016038;621,045899450481;1125,27729176615;1159,97208897735;1125,89931505519;800,483097314496;776,133936711751;791,83899723528;470,979969140283;534,56560131837;540,666868046175;289,692399228607;315,90266548286;310,130103196616;570,892494628031;544,323652639982;607,139942563463;359,027855296535;365,184405742302;367,773676344711;139,356130134919;137,730810028355;114,128167109894;103,210907069911;96,6605154935414;97,2540548554407;171,943097261861;155,181083469535;134,730263702935;59,1059747555601;51,0756551955565;52,0775788290457;-11,3398301024981;0,898519163530182;1,54046243906532;0,523551421231332;4,76762049118588;-5,85138674597056;2,11805792501127;0,0268673143255;5,34001360971524;-3,97563320302015;-1,82549377138093;4,41039069834869;2,24204971559675;7,46175715916615;4,44019072601623;114,003853907837;1,04191209755982;4,1224334226572;2,4016166089209;3,03833479251125;1,02017644582338;3,5442603445731;1,9497702957101;0,487548829255957;3,02108752133654;4,58930797026005;3,36651326734955;4,40873480101163;0,802224626543193;5,60652797939429;-0,189650607921976;0,794278223741912;6,69773807473121;2,72311896562042;3,49630709943449;-0,0768079871095324
;34;2171,75308289875;2183,97640181774;2347,22427427855;1186,702492911;1283,10878806913;1223,17184177855;2249,60607753364;2195,70083525763;2290,61443647569;1687,63436170512;1719,17817189233;1597,51808043978;1711,0616924699;1811,47867475788;1783,59050862174;930,408060301806;951,217022352464;970,86870596993;1793,67967716057;1737,99324662937;1851,87983077411;1370,99332512845;1331,35669424391;1250,62745797268;1282,6531099689;1353,02125086345;1305,56446058181;709,020341343732;730,626742433822;737,302121885002;1349,08527545337;1388,19379231182;1352,40203586416;987,54186843711;964,425714129296;978,640069662932;683,20124991708;763,701234566536;770,272738726013;405,923304630048;443,802611081976;442,922416370164;796,242912682081;768,187007124202;845,778808173437;544,118286380187;558,07742208664;544,156115863081;265,373187162969;276,07787574542;221,779839780635;170,063723353785;173,823949271581;167,683720807314;311,647008868782;288,332789794326;257,022970498459;130,821334472369;91,594402481529;113,628716287562;-6,22826363231798;-5,33981435748501;3,1503803037499;-0,943865770239881;1,82489293151139;-1,92521958451471;-3,32420624190854;-3,12274926904502;3,10237279301828;1,09340033328226;-0,98427520644691;3,9628825433806;3,70914071578227;1,90414229802082;3,92022894069487;116,890196623462;3,123805081108;1,93305948076431;1,32662131243706;4,51583285211291;1,68539610168409;1,76400530714682;0,996144766194902;4,68139368973016;1,20612507330725;4,7278187596421;5,8030996229727;6,3122675908694;2,3753064627258;2,87200494035915;3,2249645298225;2,66176143151324;2,77672386348377;-0,782243955749436;3,84858888302642;8,34579592609271
;35;2319,76389231026;2331,38388752369;2512,63902118883;1263,16776672206;1365,09405753734;1302,24839461503;2403,16877985002;2341,1783857553;2442,70828697876;1821,60233752639;1857,84235743704;1724,71084864525;1890,55432534672;1991,24559077087;1961,23682232079;1013,81544181577;1033,9292303105;1054,58818938726;1965,25448638418;1912,17496183397;2031,84945561553;1529,45451509815;1483,79634852785;1396,07650253034;1488,66530895281;1583,24810284566;1519,95549782664;803,356614762367;836,975140264511;845,041129399674;1561,45082635916;1602,96155501625;1561,57728046719;1166,09692741982;1145,61742600723;1156,85438965121;910,509796564909;1007,06892720652;1002,86979878926;518,819336610936;565,665100537838;566,523310349547;1024,60237419666;995,847688991665;1092,59186435791;732,206195487547;752,756256634259;726,93718092152;457,345507863257;484,701211047212;397,566982189424;289,494531764721;289,796321138836;292,264370939106;518,686053159941;489,659860583143;433,441584789003;234,52900771144;184,230479936225;189,653823166618;0,404024657909758;1,84357778990943;0,0801583043325991;-3,25469003601484;-5,38982702016528;9,13852114349902;8,10728890601831;4,74370783950417;1,68713325613135;0,294489602833892;-1,11078870881556;4,54783361316868;5,37529825681759;-0,213895841329759;2,3267733553248;119,089210202947;-1,51542341337245;3,69350766414664;8,63049548509161;3,83632892121886;3,00692470879176;-0,891654003175063;1,34512274877443;2,00707651071343;4,16436304406079;2,05301860728105;-0,108163305649668;3,68270107808758;2,56371563622952;2,90878125407698;3,25300593885913;1,79995687552127;1,27381855336989;-0,25473858756277;0,12501377437502;2,90897203443683
;36;2456,61313440674;2477,9716587375;2657,43601087792;1331,69871229632;1446,04418099313;1380,01249238462;2547,19550280828;2480,17670708287;2591,17871934931;1952,15858151624;1995,06447076436;1839,12704589384;2054,13710433902;2158,31605095018;2125,99893072064;1091,02904499489;1115,12348465397;1135,28870047955;2126,62976111349;2068,94613011481;2197,41659587193;1680,73872528216;1629,65337302537;1529,8118041983;1686,90650382299;1790,37020923986;1728,21593695573;892,332665365684;937,105334417922;943,640499446145;1760,71625193861;1800,85401146748;1760,31378505566;1336,98552275444;1322,96703152004;1327,04400763567;1131,16260023463;1240,88028603635;1228,14381551906;624,187152381912;674,55643047542;679,661201807563;1242,52260718985;1214,90381122588;1328,03834318652;919,27247393863;947,275023771116;912,844364140495;665,509225228547;707,44548815354;599,358809675792;422,208329899032;422,752610615322;421,246793449041;742,232720882835;706,684610448528;618,079489644771;380,736288281759;289,277562389344;311,83647666009;2,49319925509917;-6,31165660545776;2,10726101781893;-0,0739645619746625;11,86476108023;-3,52598129106082;0,634057515571385;4,22030407481861;3,18021924306186;-4,05781994515746;-0,832330033600556;1,91328029650913;3,04864506989179;-1,56058166656203;0,399179085434753;120,308767550761;5,05853429752233;2,79672284395019;3,03143826267024;1,76018390985291;5,17186039020362;-0,274805933962853;-0,129739588318444;6,43003108323455;-3,76743791013723;0,535735432947604;0,38953936742837;2,08461677636569;1,79269735885964;3,18565868393807;2,65478156784457;0,885149326443752;2,04295859662307;4,12952835121905;3,64477396502616;-0,360835476324155
;37;2589,25584402895;2600,66639714511;2793,32638086564;1402,69238373056;1515,96805353098;1448,65014237093;2679,63354063011;2607,5661516576;2722,46054974101;2072,06097964249;2122,60177298031;1951,84112244591;2204,28285111499;2310,90700529799;2279,72452955873;1163,1532209885;1191,75296816745;1211,02516781082;2279,12593536058;2215,81998680508;2351,54469692324;1818,93681400282;1763,88002646871;1656,96349906616;1864,98897507415;1983,7672272126;1909,8525899943;967,767468958271;1021,6454838371;1030,48134680846;1944,35255223593;1984,8925765248;1931,91927060903;1492,74164143645;1484,82022277794;1484,62379833428;1344,91280213202;1462,32134877181;1439,76260030677;717,694998879816;773,418714808909;778,066540886453;1446,8012864327;1419,71409673791;1549,69753038826;1099,66200361711;1131,89012872838;1089,54596146669;892,049267557517;931,666195792298;805,371336335047;550,277567751389;549,539384263785;547,276517729734;971,723702776494;938,035149323676;804,134715704274;537,993593769983;433,003965781151;456,195387057771;-2,11847459151886;-6,68351138027083;0,975922700946285;-2,6038841493978;-4,10400160039717;11,1649227886528;1,96591781976576;0,904595162885926;-3,56951508177963;-0,936463214678042;4,77280731998962;1,16460766930913;-2,05932186018617;1,72988376962076;-2,36180786836076;123,372193999045;1,38777063061707;1,06556832615115;-2,33753223400754;-2,6810670095615;-0,623911535024035;0,226998772376646;2,07409889882774;-1,42367995926952;-0,829228720181618;0,7062434209206;2,31490330587212;0,778659570174113;1,55293027946573;1,83678532127988;2,4737420456313;1,67913873416683;0,372983944248517;0,0609170332822941;-3,27827674927539;0,193144371221024
;38;2715,92704593248;2731,27787754297;2915,27965045955;1467,31201780279;1589,65766252995;1517,96925941119;2804,18610090001;2726,76398772187;2845,06503297901;2187,55134674678;2242,0829459185;2062,63764678115;2344,51777094425;2459,57606382872;2426,22169255639;1232,27324269813;1262,03593353805;1286,8971143748;2422,25352526304;2352,2139060699;2496,78327601288;1948,2180243783;1891,23550541366;1778,4703344615;2044,82567441904;2161,58739013603;2084,03072046672;1048,46870205122;1101,49238512507;1109,62707145422;2110,83167782834;2154,33781365488;2097,89748293646;1643,00238374166;1638,89182560707;1635,95363241045;1544,73990749861;1668,44299956723;1644,81243349982;807,07968473896;862,141062483647;875,49209806244;1638,3517568967;1610,66365176015;1755,55091566425;1271,35659989533;1310,01607154295;1253,89826849302;1115,87272330079;1150,46056935554;1015,00353590765;667,268772959848;662,27458408023;668,171709359213;1195,84045799184;1165,90475123051;976,589585424354;708,475593830969;577,289058172271;607,536851515351;3,88803642550647;-5,06470074657409;-0,727701389194863;-1,21597881013668;2,36435528039783;-1,65590183749555;2,9025760833506;0,662327089635255;1,24712725037443;0,182992449773337;1,25849882179136;-1,95014787963601;1,61679710988255;-1,69075788182545;-0,0784731023386485;125,081967969543;1,85490422574139;3,96252769306602;0,901476450500013;-2,41213489367738;2,52048037805889;-1,47021010076833;1,34958308135901;-4,1910576929663;2,33711316812378;3,76309412451837;2,16631141810149;0,0139679523576888;1,46924113823616;-2,44044234599323;0,385816039463862;-0,569292511899675;-0,910826044217629;-1,20439773331054;-5,76128871561878;-0,637548443912692
;39;2831,24646325441;2839,71682093549;3031,02627895852;1529,06983218492;1655,01387279465;1581,05994426;2915,55292791613;2833,68958720135;2952,08603271328;2294,55608470789;2354,07521487405;2162,38094044428;2473,49810516056;2588,03492396571;2562,47483649119;1296,45333549756;1327,10866774317;1354,55402715336;2553,34106913325;2480,83357509;2631,79206181117;2070,11812404512;2008,60758946753;1890,18150188271;2204,19192765278;2327,72586250542;2230,5993750407;1121,20141642839;1177,50110642818;1183,8890549394;2270,12764169769;2316,03648049849;2248,34150404409;1780,70202758041;1779,98596827063;1775,01808950647;1735,62627409454;1864,7516203568;1831,05207301899;890,233129233159;948,584680257831;961,6979530291;1815,99359227922;1787,91234342321;1940,7702405994;1433,10244360396;1471,26706336439;1404,35924899805;1331,87376104009;1351,05649288111;1214,53785610733;773,529425173854;767,513469294361;774,957024922941;1399,35128753224;1376,87504519104;1130,54331738193;875,81419304416;718,944473318967;759,365313952138;1,0174009877046;-3,99790285192375;4,24778440970294;-2,2031937693223;-4,392145247185;-3,04566620374226;1,73425833582769;2,11981859648404;-3,10648098152569;2,11434649678631;-1,25534765024076;-2,49071658928415;-0,573806919677281;0,88135823332459;-1,3177612223908;122,351703192082;-2,55521455669214;-2,34373771636228;0,107616845451048;-1,00766860795875;1,71602717956466;-0,291090648687259;-4,07510138100906;-0,372386092304168;-2,6563190910615;-2,33027695514102;-3,97406122256689;-4,53249943477658;-2,02105051249964;-0,339724596459291;-0,222422721948988;-4,70360444742482;-1,9965465055302;-1,46827346004056;0,519756437387514;-4,56366490592063
;40;2928,27182287435;2936,89604226344;3142,26593755477;1590,07654016403;1719,41767737445;1645,74482334549;3021,30161274985;2934,32634111004;3058,33536022973;2394,03878154884;2460,10572069197;2262,73796297621;2594,28981623083;2720,25547229701;2681,23963985828;1358,12483905221;1390,97532740212;1417,96862830346;2672,82173807028;2601,77902537304;2759,42117109784;2187,64362455043;2120,71616714927;1999,11683627191;2353,33722973027;2474,57372264783;2386,62672397274;1191,04338160618;1251,51123484645;1257,57366502472;2413,32525597137;2467,13917151497;2391,37511441605;1915,50076998689;1914,33660123297;1910,53126156382;1905,08848281162;2040,1152795316;2005,50072826737;967,61219217556;1026,70113859246;1043,46010625282;1975,97000241728;1951,12962180078;2112,64219745538;1582,21669388279;1625,03123071339;1544,09918349054;1524,62693255378;1546,80576389598;1385,75637341925;868,541162943682;864,626467910837;869,975276555539;1586,99964381768;1570,70120023922;1272,48062947189;1036,18028007236;859,859292722959;907,323314909802;16,5407923514285;-0,522946432297431;-1,39507995559006;-0,29351129233828;-1,26786127572541;-7,08973079784573;-2,68464280487433;-3,78014365963327;-3,48869399218893;-3,22603866463305;-0,766694779234058;-4,51040636158632;-0,0536101356115068;-2,68477756716993;-2,63953016307096;129,719704330712;-0,29567315344093;0,813919947237537;-4,77057178170253;2,41929729650064;-3,8500705354395;3,30670475568422;-2,20483001870298;-0,325884302675604;1,38697146805771;0,852194870794847;1,44346942391439;-0,263299290246778;-0,217320541587924;-0,541509941858749;-0,256837677159638;-4,16918460462466;-2,54043174825983;-4,39981197052111;0,549453648475264;2,92108417759846
;41;3017,57518189237;3020,52765618489;3242,35136090163;1646,63662541055;1775,51599191563;1701,48100745727;3117,34458765758;3023,91984796417;3152,33955866732;2486,70952822916;2558,32056214949;2353,50798621281;2702,29468253812;2834,17606166502;2795,67984359404;1413,77281888801;1449,80850641695;1474,28987943945;2784,06627714897;2708,72477478369;2871,66892866645;2296,58161855369;2227,95477122857;2096,88386717593;2484,45709508033;2611,42737556689;2515,5896375419;1251,97132298374;1319,11615450565;1326,78446305257;2550,44723681909;2605,0314256154;2521,48259451365;2031,19346499219;2039,44023644022;2029,12071529673;2060,5581893013;2202,18517390179;2150,17192913748;1031,69368879188;1095,7233077435;1111,56352834161;2123,23260481251;2099,40989477965;2260,87506007627;1716,64082297401;1760,15489264939;1669,47499457854;1699,36863968624;1713,24653281134;1539,93262418341;960,4687101008;954,997010015085;955,055262900337;1749,12618261618;1740,4783818751;1402,15206938162;1188,99836099071;991,221750609438;1041,02170318362;8,45639519327142;-2,22888718972536;-0,911533434871217;0,437274386750232;2,96911671483758;-6,83457329173234;2,62765869931809;1,80286550707569;-1,18309564310493;3,84219181658318;0,635124973608072;-4,31246957180338;-2,56820870932734;-4,25141296388801;-1,5145608409598;128,864428286727;-3,29998346538332;-3,09609482110409;-1,38634813469343;-3,32638846586815;-3,03059711376409;-3,14354890334425;-2,04380783246643;-0,927098784689861;-1,02311070558835;-1,5623434723102;0,283554918653863;-2,40349142046716;-1,38536016667058;-1,45303654402869;0,113537914266999;1,30312622336078;-2,55351316373162;-1,46603218638666;1,32711319137252;-1,0268882061614
;42;3100,9479301982;3107,12192662848;3331,59453632334;1700,10819125861;1833,15290059669;1757,13704631622;3204,84809357186;3109,58067938194;3239,53115562251;2575,24256141066;2645,02253102401;2434,14730346268;2799,57197760871;2947,78695641094;2900,49388748563;1471,88008985624;1508,24825453566;1531,33328347968;2887,73047318817;2811,45274548123;2975,31812289206;2397,99165707849;2328,66214483573;2190,72489718058;2604,62306364873;2735,8824252751;2651,74976833599;1311,83610562247;1378,93262831471;1391,3954559513;2674,1248520317;2727,35007289403;2639,96605324805;2144,86728305725;2158,65861686366;2149,18964046142;2201,98943523376;2349,96989259517;2290,79201733975;1094,110853413;1160,39598303613;1178,88843592847;2255,15433188687;2234,82993673944;2402,66355990694;1840,02126266067;1884,94318559831;1786,30143024287;1851,57841476415;1865,29794839353;1676,5483107244;1045,38554419202;1033,70202274524;1029,7686524917;1896,50573211943;1897,72461352089;1521,06764621316;1331,13395908894;1114,01388921988;1170,71079626339;5,40759295966473;-0,672451414702664;-6,65873311385894;-2,00932865761206;-11,9155261332944;-7,33708601465969;-1,01033399671769;-2,50282774175957;-1,50355134596111;-0,739139598104885;-4,41986570186327;-3,11196069206289;-4,66449272373757;-3,12767905747887;-4,84755044579333;130,86564480489;0,334910850136112;-0,344914936147688;-5,08824992513519;-5,8704827464785;-4,7311777191735;-3,47485377047087;-6,33267201139415;-4,01733925118151;-5,96325621175265;-6,56093322511151;-5,98159328121574;-0,895856891417225;-3,40667509232662;-2,31238885822086;-2,34928049211794;-4,46764681065588;0,257870631144669;0,0311964802381226;-2,75034762431915;-5,98420357866826
;43;3188,6605380725;3187,41214389797;3416,85768932944;1746,39653527288;1888,78951673341;1804,16813753617;3287,1209815723;3186,52293747117;3320,00186958556;2659,06916943971;2728,19929719852;2515,15967567815;2891,40318117088;3040,19435160045;2999,64967760355;1522,15784246555;1560,78727956546;1589,36065846744;2984,20494047137;2900,87698531152;3068,79705941802;2493,2991255448;2422,02319752916;2272,62011782439;2719,59335857043;2860,43839834349;2755,35443812922;1369,88813068553;1439,63894729764;1452,88403421336;2790,68192348501;2844,42779247132;2753,25677169254;2248,18653205034;2270,10306045824;2259,14012635284;2335,49469623189;2487,1119058874;2414,57886817681;1145,82571492126;1218,72237471789;1238,32794657482;2376,69044393884;2359,43300261805;2530,11248798786;1958,00397351166;1999,01197843934;1891,58488661838;1995,52150224344;1998,13998522836;1818,50011231843;1122,81054165459;1105,61294589962;1098,39662322795;2033,55434332085;2042,69189090977;1630,19481404873;1462,69571754444;1223,29003970017;1294,25156386201;14,813623136889;1,62391821815982;-2,5476601837604;0,713177392335638;3,2760975449828;5,30208930045501;-6,2435172323876;3,09158401342165;-4,82567736680267;6,91409516789281;1,80909489753412;-5,51740429667598;-4,07280599644764;-4,46435049231241;-4,09690591761;131,793075057172;-2,86664198857989;-4,06600210218221;-0,0354153113535176;-4,02782581746351;-6,10889370463383;-2,8379769204621;-1,68971882862024;-11,0896835891681;-4,30762175309428;-1,77330275652093;-3,58701851458227;0,945635528653838;-3,17723134353082;-5,89129598525733;-4,08303903296746;-3,16243498575341;-0,504702549744252;-3,91235708442764;-1,4186096090566;-5,36720634763878
;44;3259,28486071625;3268,34133793233;3489,23988928574;1796,79084991056;1947,09327686091;1859,65420614141;3359,96232370037;3262,97886680723;3394,63253774563;2741,75646448848;2810,77817427803;2584,8781476119;2979,88877932411;3133,65399444571;3088,64062854872;1573,1752658824;1611,83235672686;1647,83589913502;3077,01062570974;2990,76326138701;3160,88234814843;2581,84602950467;2512,28146638279;2354,7060788847;2824,11109496694;2967,77809581943;2867,00059808956;1430,72260441938;1502,14776351106;1515,30344719478;2897,3451766442;2953,47990490862;2850,69307658379;2352,15848223445;2375,4995152103;2366,81487156493;2460,99955545709;2611,29630294806;2542,471812821;1200,2012317961;1279,43129715314;1298,90673483726;2487,54756194052;2474,38538435028;2651,63477313478;2071,19205854683;2106,98736076492;1990,7544221359;2133,99336705067;2129,38025331034;1944,19087739163;1192,47096963364;1171,13200476049;1162,92170689942;2159,44832915025;2176,99761324684;1733,46148177179;1584,29788515874;1328,9770661251;1410,51449136277;12,4007186163317;4,60859400085974;-0,833690360299897;-0,993363901580778;-0,666115027160231;-2,52766085238454;-5,82809577638045;-2,35108371781143;-4,31204761154322;-2,95052566098548;-0,558688026732852;-6,14199618430303;-1,79235109315459;-2,64258089678697;-6,59678596076856;130,542497524465;-5,28585110908034;-1,89936047409446;-6,82203268299872;-6,47914408864199;-7,40258651211525;-7,0353638453239;-3,39466789145763;-0,267777805345759;-4,15268033368557;-4,99034551095383;-5,18427746221323;-5,91586581453475;-5,12579537972488;-4,09271972165288;-2,08607077019087;-3,43094797398317;-2,37276672927192;0,0227278069619388;0,0162033512847302;-0,529265690297962
